time_s,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m
35.72,25.37027071,15.00827116,2.86
35.74,25.37168545,15.02822106,2.87
35.76,25.37310019,15.04817096,2.88
35.78,25.37451494,15.06812086,2.89
35.8,25.37592968,15.08807076,2.9
35.82,25.37734443,15.10802066,2.91
35.84,25.37875917,15.12797056,2.92
35.86,25.38017391,15.14792046,2.93
35.88,25.38158866,15.16787036,2.94
35.9,25.3830034,15.18782026,2.95
35.92,25.38441815,15.20777016,2.96
35.94,25.38583289,15.22772006,2.97
35.96,25.38724764,15.24766996,2.98
35.98,25.38866238,15.26761986,2.99
36,25.39007712,15.28756976,3
36.02,25.39149187,15.30751966,3.01
36.04,25.39290661,15.32746955,3.02
36.06,25.39432136,15.34741945,3.03
36.08,25.3957361,15.36736935,3.04
36.1,25.39715084,15.38731925,3.05
36.12,25.39856559,15.40726915,3.06
36.14,25.39998033,15.42721905,3.07
36.16,25.40139508,15.44716895,3.08
36.18,25.40280982,15.46711885,3.09
36.2,25.40422456,15.48706875,3.1
36.22,25.40563931,15.50701865,3.11
36.24,25.40705405,15.52696855,3.12
36.26,25.4084688,15.54691845,3.13
36.28,25.40988354,15.56686835,3.14
36.3,25.41129828,15.58681825,3.15
36.32,25.41271303,15.60676815,3.16
36.34,25.41412777,15.62671805,3.17
36.36,25.41554252,15.64666795,3.18
36.38,25.41695726,15.66661785,3.19
36.4,25.418372,15.68656775,3.2
36.42,25.41978675,15.70651765,3.21
36.44,25.42120149,15.72646755,3.22
36.46,25.42261624,15.74641745,3.23
36.48,25.42403098,15.76636735,3.24
36.5,25.42544572,15.78631725,3.25
36.52,25.42686047,15.80626715,3.26
36.54,25.42827521,15.82621705,3.27
36.56,25.42968996,15.84616695,3.28
36.58,25.4311047,15.86611685,3.29
36.6,25.43251944,15.88606675,3.3
36.62,25.43393419,15.90601665,3.31
36.64,25.43534893,15.92596655,3.32
36.66,25.43676368,15.94591645,3.33
36.68,25.43817842,15.96586635,3.34
36.7,25.43959316,15.98581625,3.35
36.72,25.44100791,16.00576615,3.36
36.74,25.44242265,16.02571605,3.37
36.76,25.4438374,16.04566595,3.38
36.78,25.44525214,16.06561584,3.39
36.8,25.44666688,16.08556574,3.4
36.82,25.44808163,16.10551564,3.41
36.84,25.44949637,16.12546554,3.42
36.86,25.45091112,16.14541544,3.43
36.88,25.45232586,16.16536534,3.44
36.9,25.4537406,16.18531524,3.45
36.92,25.45515535,16.20526514,3.46
36.94,25.45657009,16.22521504,3.47
36.96,25.45798484,16.24516494,3.48
36.98,25.45939958,16.26511484,3.49
37,25.46081432,16.28506474,3.5
37.02,25.46222907,16.30501464,3.51
37.04,25.46364381,16.32496454,3.52
37.06,25.46505856,16.34491444,3.53
37.08,25.4664733,16.36486434,3.54
37.1,25.46788804,16.38481424,3.55
37.12,25.46930279,16.40476414,3.56
37.14,25.47071753,16.42471404,3.57
37.16,25.47213228,16.44466394,3.58
37.18,25.47354702,16.46461384,3.59
37.2,25.47496177,16.48456374,3.6
37.22,25.47637651,16.50451364,3.61
37.24,25.47779125,16.52446354,3.62
37.26,25.479206,16.54441344,3.63
37.28,25.48062074,16.56436334,3.64
37.3,25.48203549,16.58431324,3.65
37.32,25.48345023,16.60426314,3.66
37.34,25.48486497,16.62421304,3.67
37.36,25.48627972,16.64416294,3.68
37.38,25.48769446,16.66411284,3.69
37.4,25.48910921,16.68406274,3.7
37.42,25.49052395,16.70401264,3.71
37.44,25.49193869,16.72396254,3.72
37.46,25.49335344,16.74391244,3.73
37.48,25.49476818,16.76386234,3.74
37.5,25.49618293,16.78381224,3.75
37.52,25.49759767,16.80376213,3.76
37.54,25.49901241,16.82371203,3.77
37.56,25.50042716,16.84366193,3.78
37.58,25.5018419,16.86361183,3.79
37.6,25.50325665,16.88356173,3.8
37.62,25.50467139,16.90351163,3.81
37.64,25.50608613,16.92346153,3.82
37.66,25.50750088,16.94341143,3.83
37.68,25.50891562,16.96336133,3.84
37.7,25.51033037,16.98331123,3.85
37.72,25.51174511,17.00326113,3.86
37.74,25.51315985,17.02321103,3.87
37.76,25.5145746,17.04316093,3.88
37.78,25.51598934,17.06311083,3.89
37.8,25.51740409,17.08306073,3.9
37.82,25.51881883,17.10301063,3.91
37.84,25.52023357,17.12296053,3.92
37.86,25.52164832,17.14291043,3.93
37.88,25.52306306,17.16286033,3.94
37.9,25.52447781,17.18281023,3.95
37.92,25.52589255,17.20276013,3.96
37.94,25.52730729,17.22271003,3.97
37.96,25.52872204,17.24265993,3.98
37.98,25.53013678,17.26260983,3.99
38,25.53155153,17.28255973,4
38.02,25.53296627,17.30250963,4.01
38.04,25.53438101,17.32245953,4.02
38.06,25.53579576,17.34240943,4.03
38.08,25.5372105,17.36235933,4.04
38.1,25.53862525,17.38230923,4.05
38.12,25.54003999,17.40225913,4.06
38.14,25.54145473,17.42220903,4.07
38.16,25.54286948,17.44215893,4.08
38.18,25.54428422,17.46210883,4.09
38.2,25.54569897,17.48205873,4.1
38.22,25.54711371,17.50200863,4.11
38.24,25.54852845,17.52195853,4.12
38.26,25.5499432,17.54190842,4.13
38.28,25.55135794,17.56185832,4.14
38.3,25.55277269,17.58180822,4.15
38.32,25.55418743,17.60175812,4.16
38.34,25.55560217,17.62170802,4.17
38.36,25.55701692,17.64165792,4.18
38.38,25.55843166,17.66160782,4.19
38.4,25.55984641,17.68155772,4.2
38.42,25.56126115,17.70150762,4.21
38.44,25.5626759,17.72145752,4.22
38.46,25.56409064,17.74140742,4.23
38.48,25.56550538,17.76135732,4.24
38.5,25.56692013,17.78130722,4.25
38.52,25.56833487,17.80125712,4.26
38.54,25.56974962,17.82120702,4.27
38.56,25.57116436,17.84115692,4.28
38.58,25.5725791,17.86110682,4.29
38.6,25.57399385,17.88105672,4.3
38.62,25.57540859,17.90100662,4.31
38.64,25.57682334,17.92095652,4.32
38.66,25.57823808,17.94090642,4.33
38.68,25.57965282,17.96085632,4.34
38.7,25.58106757,17.98080622,4.35
38.72,25.58248231,18.00075612,4.36
38.74,25.58389706,18.02070602,4.37
38.76,25.5853118,18.04065592,4.38
38.78,25.58672654,18.06060582,4.39
38.8,25.58814129,18.08055572,4.4
38.82,25.58955603,18.10050562,4.41
38.84,25.59097078,18.12045552,4.42
38.86,25.59238552,18.14040542,4.43
38.88,25.59380026,18.16035532,4.44
38.9,25.59521501,18.18030522,4.45
38.92,25.59662975,18.20025512,4.46
38.94,25.5980445,18.22020502,4.47
38.96,25.59945924,18.24015492,4.48
38.98,25.60087398,18.26010482,4.49
39,25.60228873,18.28005472,4.5
39.02,25.60370347,18.30000461,4.51
39.04,25.60511822,18.31995451,4.52
39.06,25.60653296,18.33990441,4.53
39.08,25.6079477,18.35985431,4.54
39.1,25.60936245,18.37980421,4.55
39.12,25.61077719,18.39975411,4.56
39.14,25.61219194,18.41970401,4.57
39.16,25.61360668,18.43965391,4.58
39.18,25.61502142,18.45960381,4.59
39.2,25.61643617,18.47955371,4.6
39.22,25.61785091,18.49950361,4.61
39.24,25.61926566,18.51945351,4.62
39.26,25.6206804,18.53940341,4.63
39.28,25.62209514,18.55935331,4.64
39.3,25.62350989,18.57930321,4.65
39.32,25.62492463,18.59925311,4.66
39.34,25.62633938,18.61920301,4.67
39.36,25.62775412,18.63915291,4.68
39.38,25.62916886,18.65910281,4.69
39.4,25.63058361,18.67905271,4.7
39.42,25.63199835,18.69900261,4.71
39.44,25.6334131,18.71895251,4.72
39.46,25.63482784,18.73890241,4.73
39.48,25.63624258,18.75885231,4.74
39.5,25.63765733,18.77880221,4.75
39.52,25.63907207,18.79875211,4.76
39.54,25.64048682,18.81870201,4.77
39.56,25.64190156,18.83865191,4.78
39.58,25.64331631,18.85860181,4.79
39.6,25.64473105,18.87855171,4.8
39.62,25.64614579,18.89850161,4.81
39.64,25.64756054,18.91845151,4.82
39.66,25.64897528,18.93840141,4.83
39.68,25.65039003,18.95835131,4.84
39.7,25.65180477,18.97830121,4.85
39.72,25.65321951,18.99825111,4.86
39.74,25.65463426,19.01820101,4.87
39.76,25.656049,19.0381509,4.88
39.78,25.65746375,19.0581008,4.89
39.8,25.65887849,19.0780507,4.9
39.82,25.66029323,19.0980006,4.91
39.84,25.66170798,19.1179505,4.92
39.86,25.66312272,19.1379004,4.93
39.88,25.66453747,19.1578503,4.94
39.9,25.66595221,19.1778002,4.95
39.92,25.66736695,19.1977501,4.96
39.94,25.6687817,19.2177,4.97
39.96,25.67019644,19.2376499,4.98
39.98,25.67161119,19.2575998,4.99
40,25.67302593,19.2775497,5
40.02,25.67444067,19.2974996,4.99
40.04,25.67585542,19.3174495,4.98
40.06,25.67727016,19.3373994,4.97
40.08,25.67868491,19.3573493,4.96
40.1,25.68009965,19.3772992,4.95
40.12,25.68151439,19.3972491,4.94
40.14,25.68292914,19.417199,4.93
40.16,25.68434388,19.4371489,4.92
40.18,25.68575863,19.4570988,4.91
40.2,25.68717337,19.4770487,4.9
40.22,25.68858811,19.4969986,4.89
40.24,25.69000286,19.5169485,4.88
40.26,25.6914176,19.5368984,4.87
40.28,25.69283235,19.5568483,4.86
40.3,25.69424709,19.5767982,4.85
40.32,25.69566183,19.5967481,4.84
40.34,25.69707658,19.616698,4.83
40.36,25.69849132,19.6366479,4.82
40.38,25.69990607,19.6565978,4.81
40.4,25.70132081,19.6765477,4.8
40.42,25.70273555,19.6964976,4.79
40.44,25.7041503,19.7164475,4.78
40.46,25.70556504,19.7363974,4.77
40.48,25.70697979,19.7563473,4.76
40.5,25.70839453,19.77629719,4.75
40.52,25.70980927,19.79624709,4.74
40.54,25.71122402,19.81619699,4.73
40.56,25.71263876,19.83614689,4.72
40.58,25.71405351,19.85609679,4.71
40.6,25.71546825,19.87604669,4.7
40.62,25.71688299,19.89599659,4.69
40.64,25.71829774,19.91594649,4.68
40.66,25.71971248,19.93589639,4.67
40.68,25.72112723,19.95584629,4.66
40.7,25.72254197,19.97579619,4.65
40.72,25.72395671,19.99574609,4.64
40.74,25.72537146,20.01569599,4.63
40.76,25.7267862,20.03564589,4.62
40.78,25.72820095,20.05559579,4.61
40.8,25.72961569,20.07554569,4.6
40.82,25.73103044,20.09549559,4.59
40.84,25.73244518,20.11544549,4.58
40.86,25.73385992,20.13539539,4.57
40.88,25.73527467,20.15534529,4.56
40.9,25.73668941,20.17529519,4.55
40.92,25.73810416,20.19524509,4.54
40.94,25.7395189,20.21519499,4.53
40.96,25.74093364,20.23514489,4.52
40.98,25.74234839,20.25509479,4.51
41,25.74376313,20.27504469,4.5
41.02,25.74517788,20.29499459,4.49
41.04,25.74659262,20.31494449,4.48
41.06,25.74800736,20.33489439,4.47
41.08,25.74942211,20.35484429,4.46
41.1,25.75083685,20.37479419,4.45
41.12,25.7522516,20.39474409,4.44
41.14,25.75366634,20.41469399,4.43
41.16,25.75508108,20.43464389,4.42
41.18,25.75649583,20.45459379,4.41
41.2,25.75791057,20.47454369,4.4
41.22,25.75932532,20.49449359,4.39
41.24,25.76074006,20.51444349,4.38
41.26,25.7621548,20.53439338,4.37
41.28,25.76356955,20.55434328,4.36
41.3,25.76498429,20.57429318,4.35
41.32,25.76639904,20.59424308,4.34
41.34,25.76781378,20.61419298,4.33
41.36,25.76922852,20.63414288,4.32
41.38,25.77064327,20.65409278,4.31
41.4,25.77205801,20.67404268,4.3
41.42,25.77347276,20.69399258,4.29
41.44,25.7748875,20.71394248,4.28
41.46,25.77630224,20.73389238,4.27
41.48,25.77771699,20.75384228,4.26
41.5,25.77913173,20.77379218,4.25
41.52,25.78054648,20.79374208,4.24
41.54,25.78196122,20.81369198,4.23
41.56,25.78337596,20.83364188,4.22
41.58,25.78479071,20.85359178,4.21
41.6,25.78620545,20.87354168,4.2
41.62,25.7876202,20.89349158,4.19
41.64,25.78903494,20.91344148,4.18
41.66,25.79044968,20.93339138,4.17
41.68,25.79186443,20.95334128,4.16
41.7,25.79327917,20.97329118,4.15
41.72,25.79469392,20.99324108,4.14
41.74,25.79610866,21.01319098,4.13
41.76,25.7975234,21.03314088,4.12
41.78,25.79893815,21.05309078,4.11
41.8,25.80035289,21.07304068,4.1
41.82,25.80176764,21.09299058,4.09
41.84,25.80318238,21.11294048,4.08
41.86,25.80459712,21.13289038,4.07
41.88,25.80601187,21.15284028,4.06
41.9,25.80742661,21.17279018,4.05
41.92,25.80884136,21.19274008,4.04
41.94,25.8102561,21.21268998,4.03
41.96,25.81167085,21.23263988,4.02
41.98,25.81308559,21.25258978,4.01
42,25.81450033,21.27253967,4
42.02,25.81591508,21.29248957,3.99
42.04,25.81732982,21.31243947,3.98
42.06,25.81874457,21.33238937,3.97
42.08,25.82015931,21.35233927,3.96
42.1,25.82157405,21.37228917,3.95
42.12,25.8229888,21.39223907,3.94
42.14,25.82440354,21.41218897,3.93
42.16,25.82581829,21.43213887,3.92
42.18,25.82723303,21.45208877,3.91
42.2,25.82864777,21.47203867,3.9
42.22,25.83006252,21.49198857,3.89
42.24,25.83147726,21.51193847,3.88
42.26,25.83289201,21.53188837,3.87
42.28,25.83430675,21.55183827,3.86
42.3,25.83572149,21.57178817,3.85
42.32,25.83713624,21.59173807,3.84
42.34,25.83855098,21.61168797,3.83
42.36,25.83996573,21.63163787,3.82
42.38,25.84138047,21.65158777,3.81
42.4,25.84279521,21.67153767,3.8
42.42,25.84420996,21.69148757,3.79
42.44,25.8456247,21.71143747,3.78
42.46,25.84703945,21.73138737,3.77
42.48,25.84845419,21.75133727,3.76
42.5,25.84986893,21.77128717,3.75
42.52,25.85128368,21.79123707,3.74
42.54,25.85269842,21.81118697,3.73
42.56,25.85411317,21.83113687,3.72
42.58,25.85552791,21.85108677,3.71
42.6,25.85694265,21.87103667,3.7
42.62,25.8583574,21.89098657,3.69
42.64,25.85977214,21.91093647,3.68
42.66,25.86118689,21.93088637,3.67
42.68,25.86260163,21.95083627,3.66
42.7,25.86401637,21.97078617,3.65
42.72,25.86543112,21.99073607,3.64
42.74,25.86684586,22.01068596,3.63
42.76,25.86826061,22.03063586,3.62
42.78,25.86967535,22.05058576,3.61
42.8,25.87109009,22.07053566,3.6
42.82,25.87250484,22.09048556,3.59
42.84,25.87391958,22.11043546,3.58
42.86,25.87533433,22.13038536,3.57
42.88,25.87674907,22.15033526,3.56
42.9,25.87816381,22.17028516,3.55
42.92,25.87957856,22.19023506,3.54
42.94,25.8809933,22.21018496,3.53
42.96,25.88240805,22.23013486,3.52
42.98,25.88382279,22.25008476,3.51
43,25.88523753,22.27003466,3.5
43.02,25.88665228,22.28998456,3.49
43.04,25.88806702,22.30993446,3.48
43.06,25.88948177,22.32988436,3.47
43.08,25.89089651,22.34983426,3.46
43.1,25.89231125,22.36978416,3.45
43.12,25.893726,22.38973406,3.44
43.14,25.89514074,22.40968396,3.43
43.16,25.89655549,22.42963386,3.42
43.18,25.89797023,22.44958376,3.41
43.2,25.89938498,22.46953366,3.4
43.22,25.90079972,22.48948356,3.39
43.24,25.90221446,22.50943346,3.38
43.26,25.90362921,22.52938336,3.37
43.28,25.90504395,22.54933326,3.36
43.3,25.9064587,22.56928316,3.35
43.32,25.90787344,22.58923306,3.34
43.34,25.90928818,22.60918296,3.33
43.36,25.91070293,22.62913286,3.32
43.38,25.91211767,22.64908276,3.31
43.4,25.91353242,22.66903266,3.3
43.42,25.91494716,22.68898256,3.29
43.44,25.9163619,22.70893246,3.28
43.46,25.91777665,22.72888236,3.27
43.48,25.91919139,22.74883226,3.26
43.5,25.92060614,22.76878215,3.25
43.52,25.92202088,22.78873205,3.24
43.54,25.92343562,22.80868195,3.23
43.56,25.92485037,22.82863185,3.22
43.58,25.92626511,22.84858175,3.21
43.6,25.92767986,22.86853165,3.2
43.62,25.9290946,22.88848155,3.19
43.64,25.93050934,22.90843145,3.18
43.66,25.93192409,22.92838135,3.17
43.68,25.93333883,22.94833125,3.16
43.7,25.93475358,22.96828115,3.15
43.72,25.93616832,22.98823105,3.14
43.74,25.93758306,23.00818095,3.13
43.76,25.93899781,23.02813085,3.12
43.78,25.94041255,23.04808075,3.11
43.8,25.9418273,23.06803065,3.1
43.82,25.94324204,23.08798055,3.09
43.84,25.94465678,23.10793045,3.08
43.86,25.94607153,23.12788035,3.07
43.88,25.94748627,23.14783025,3.06
43.9,25.94890102,23.16778015,3.05
43.92,25.95031576,23.18773005,3.04
43.94,25.9517305,23.20767995,3.03
43.96,25.95314525,23.22762985,3.02
43.98,25.95455999,23.24757975,3.01
44,25.95597474,23.26752965,3
44.02,25.95738948,23.28747955,2.99
44.04,25.95880422,23.30742945,2.98
44.06,25.96021897,23.32737935,2.97
44.08,25.96163371,23.34732925,2.96
44.1,25.96304846,23.36727915,2.95
44.12,25.9644632,23.38722905,2.94
44.14,25.96587794,23.40717895,2.93
44.16,25.96729269,23.42712885,2.92
44.18,25.96870743,23.44707875,2.91
44.2,25.97012218,23.46702865,2.9
44.22,25.97153692,23.48697855,2.89
44.24,25.97295166,23.50692844,2.88
44.26,25.97436641,23.52687834,2.87
44.28,25.97578115,23.54682824,2.86
44.3,25.9771959,23.56677814,2.85
44.32,25.97861064,23.58672804,2.84
44.34,25.98002538,23.60667794,2.83
44.36,25.98144013,23.62662784,2.82
44.38,25.98285487,23.64657774,2.81
44.4,25.98426962,23.66652764,2.8
44.42,25.98568436,23.68647754,2.79
44.44,25.98709911,23.70642744,2.78
44.46,25.98851385,23.72637734,2.77
44.48,25.98992859,23.74632724,2.76
44.5,25.99134334,23.76627714,2.75
44.52,25.99275808,23.78622704,2.74
44.54,25.99417283,23.80617694,2.73
44.56,25.99558757,23.82612684,2.72
44.58,25.99700231,23.84607674,2.71
44.6,25.99841706,23.86602664,2.7
44.62,25.9998318,23.88597654,2.69
44.64,26.00124655,23.90592644,2.68
44.66,26.00266129,23.92587634,2.67
44.68,26.00407603,23.94582624,2.66
44.7,26.00549078,23.96577614,2.65
44.72,26.00690552,23.98572604,2.64
44.74,26.00832027,24.00567594,2.63
44.76,26.00973501,24.02562584,2.62
44.78,26.01114975,24.04557574,2.61
44.8,26.0125645,24.06552564,2.6
44.82,26.01397924,24.08547554,2.59
44.84,26.01539399,24.10542544,2.58
44.86,26.01680873,24.12537534,2.57
44.88,26.01822347,24.14532524,2.56
44.9,26.01963822,24.16527514,2.55
44.92,26.02105296,24.18522504,2.54
44.94,26.02246771,24.20517494,2.53
44.96,26.02388245,24.22512484,2.52
44.98,26.02529719,24.24507473,2.51
45,26.02671194,24.26502463,2.5
45.02,26.02812668,24.28497453,2.49
45.04,26.02954143,24.30492443,2.48
45.06,26.03095617,24.32487433,2.47
45.08,26.03237091,24.34482423,2.46
45.1,26.03378566,24.36477413,2.45
45.12,26.0352004,24.38472403,2.44
45.14,26.03661515,24.40467393,2.43
45.16,26.03802989,24.42462383,2.42
45.18,26.03944463,24.44457373,2.41
45.2,26.04085938,24.46452363,2.4
45.22,26.04227412,24.48447353,2.39
45.24,26.04368887,24.50442343,2.38
45.26,26.04510361,24.52437333,2.37
45.28,26.04651835,24.54432323,2.36
45.3,26.0479331,24.56427313,2.35
45.32,26.04934784,24.58422303,2.34
45.34,26.05076259,24.60417293,2.33
45.36,26.05217733,24.62412283,2.32
45.38,26.05359207,24.64407273,2.31
45.4,26.05500682,24.66402263,2.3
45.42,26.05642156,24.68397253,2.29
45.44,26.05783631,24.70392243,2.28
45.46,26.05925105,24.72387233,2.27
45.48,26.06066579,24.74382223,2.26
45.5,26.06208054,24.76377213,2.25
45.52,26.06349528,24.78372203,2.24
45.54,26.06491003,24.80367193,2.23
45.56,26.06632477,24.82362183,2.22
45.58,26.06773952,24.84357173,2.21
45.6,26.06915426,24.86352163,2.2
45.62,26.070569,24.88347153,2.19
45.64,26.07198375,24.90342143,2.18
45.66,26.07339849,24.92337133,2.17
45.68,26.07481324,24.94332123,2.16
45.7,26.07622798,24.96327113,2.15
45.72,26.07764272,24.98322103,2.14
45.74,26.07905747,25.00317092,2.13
45.76,26.08047221,25.02312082,2.12
45.78,26.08188696,25.04307072,2.11
45.8,26.0833017,25.06302062,2.1
45.82,26.08471644,25.08297052,2.09
45.84,26.08613119,25.10292042,2.08
45.86,26.08754593,25.12287032,2.07
45.88,26.08896068,25.14282022,2.06
45.9,26.09037542,25.16277012,2.05
45.92,26.09179016,25.18272002,2.04
45.94,26.09320491,25.20266992,2.03
45.96,26.09461965,25.22261982,2.02
45.98,26.0960344,25.24256972,2.01
46,26.09744914,25.26251962,2
46.02,26.09886388,25.28246952,1.99
46.04,26.10027863,25.30241942,1.98
46.06,26.10169337,25.32236932,1.97
46.08,26.10310812,25.34231922,1.96
46.1,26.10452286,25.36226912,1.95
46.12,26.1059376,25.38221902,1.94
46.14,26.10735235,25.40216892,1.93
46.16,26.10876709,25.42211882,1.92
46.18,26.11018184,25.44206872,1.91
46.2,26.11159658,25.46201862,1.9
46.22,26.11301132,25.48196852,1.89
46.24,26.11442607,25.50191842,1.88
46.26,26.11584081,25.52186832,1.87
46.28,26.11725556,25.54181822,1.86
46.3,26.1186703,25.56176812,1.85
46.32,26.12008504,25.58171802,1.84
46.34,26.12149979,25.60166792,1.83
46.36,26.12291453,25.62161782,1.82
46.38,26.12432928,25.64156772,1.81
46.4,26.12574402,25.66151762,1.8
46.42,26.12715876,25.68146752,1.79
46.44,26.12857351,25.70141742,1.78
46.46,26.12998825,25.72136732,1.77
46.48,26.131403,25.74131721,1.76
46.5,26.13281774,25.76126711,1.75
46.52,26.13423248,25.78121701,1.74
46.54,26.13564723,25.80116691,1.73
46.56,26.13706197,25.82111681,1.72
46.58,26.13847672,25.84106671,1.71
46.6,26.13989146,25.86101661,1.7
46.62,26.1413062,25.88096651,1.69
46.64,26.14272095,25.90091641,1.68
46.66,26.14413569,25.92086631,1.67
46.68,26.14555044,25.94081621,1.66
46.7,26.14696518,25.96076611,1.65
46.72,26.14837992,25.98071601,1.64
46.74,26.14979467,26.00066591,1.63
46.76,26.15120941,26.02061581,1.62
46.78,26.15262416,26.04056571,1.61
46.8,26.1540389,26.06051561,1.6
46.82,26.15545365,26.08046551,1.59
46.84,26.15686839,26.10041541,1.58
46.86,26.15828313,26.12036531,1.57
46.88,26.15969788,26.14031521,1.56
46.9,26.16111262,26.16026511,1.55
46.92,26.16252737,26.18021501,1.54
46.94,26.16394211,26.20016491,1.53
46.96,26.16535685,26.22011481,1.52
46.98,26.1667716,26.24006471,1.51
47,26.16818634,26.26001461,1.5
47.02,26.16960109,26.27996451,1.49
47.04,26.17101583,26.29991441,1.48
47.06,26.17243057,26.31986431,1.47
47.08,26.17384532,26.33981421,1.46
47.1,26.17526006,26.35976411,1.45
47.12,26.17667481,26.37971401,1.44
47.14,26.17808955,26.39966391,1.43
47.16,26.17950429,26.41961381,1.42
47.18,26.18091904,26.43956371,1.41
47.2,26.18233378,26.45951361,1.4
47.22,26.18374853,26.4794635,1.39
47.24,26.18516327,26.4994134,1.38
47.26,26.18657801,26.5193633,1.37
47.28,26.18799276,26.5393132,1.36
47.3,26.1894075,26.5592631,1.35
47.32,26.19082225,26.579213,1.34
47.34,26.19223699,26.5991629,1.33
47.36,26.19365173,26.6191128,1.32
47.38,26.19506648,26.6390627,1.31
47.4,26.19648122,26.6590126,1.3
47.42,26.19789597,26.6789625,1.29
47.44,26.19931071,26.6989124,1.28
47.46,26.20072545,26.7188623,1.27
47.48,26.2021402,26.7388122,1.26
47.5,26.20355494,26.7587621,1.25
47.52,26.20496969,26.778712,1.24
47.54,26.20638443,26.7986619,1.23
47.56,26.20779917,26.8186118,1.22
47.58,26.20921392,26.8385617,1.21
47.6,26.21062866,26.8585116,1.2
47.62,26.21204341,26.8784615,1.19
47.64,26.21345815,26.8984114,1.18
47.66,26.21487289,26.9183613,1.17
47.68,26.21628764,26.9383112,1.16
47.7,26.21770238,26.9582611,1.15
47.72,26.21911713,26.978211,1.14
47.74,26.22053187,26.9981609,1.13
47.76,26.22194661,27.0181108,1.12
47.78,26.22336136,27.0380607,1.11
47.8,26.2247761,27.0580106,1.1
47.82,26.22619085,27.0779605,1.09
47.84,26.22760559,27.0979104,1.08
47.86,26.22902033,27.1178603,1.07
47.88,26.23043508,27.1378102,1.06
47.9,26.23184982,27.1577601,1.05
47.92,26.23326457,27.17771,1.04
47.94,26.23467931,27.1976599,1.03
47.96,26.23609406,27.2176098,1.02
47.98,26.2375088,27.23755969,1.01
48,26.23892354,27.25750959,1
48.02,26.24033829,27.27745949,0.99
48.04,26.24175303,27.29740939,0.98
48.06,26.24316778,27.31735929,0.97
48.08,26.24458252,27.33730919,0.96
48.1,26.24599726,27.35725909,0.95
48.12,26.24741201,27.37720899,0.94
48.14,26.24882675,27.39715889,0.93
48.16,26.2502415,27.41710879,0.92
48.18,26.25165624,27.43705869,0.91
48.2,26.25307098,27.45700859,0.9
48.22,26.25448573,27.47695849,0.89
48.24,26.25590047,27.49690839,0.88
48.26,26.25731522,27.51685829,0.87
48.28,26.25872996,27.53680819,0.86
48.3,26.2601447,27.55675809,0.85
48.32,26.26155945,27.57670799,0.84
48.34,26.26297419,27.59665789,0.83
48.36,26.26438894,27.61660779,0.82
48.38,26.26580368,27.63655769,0.81
48.4,26.26721842,27.65650759,0.8
48.42,26.26863317,27.67645749,0.79
48.44,26.27004791,27.69640739,0.78
48.46,26.27146266,27.71635729,0.77
48.48,26.2728774,27.73630719,0.76
48.5,26.27429214,27.75625709,0.75
48.52,26.27570689,27.77620699,0.74
48.54,26.27712163,27.79615689,0.73
48.56,26.27853638,27.81610679,0.72
48.58,26.27995112,27.83605669,0.71
48.6,26.28136586,27.85600659,0.7
48.62,26.28278061,27.87595649,0.69
48.64,26.28419535,27.89590639,0.68
48.66,26.2856101,27.91585629,0.67
48.68,26.28702484,27.93580619,0.66
48.7,26.28843958,27.95575609,0.65
48.72,26.28985433,27.97570598,0.64
48.74,26.29126907,27.99565588,0.63
48.76,26.29268382,28.01560578,0.62
48.78,26.29409856,28.03555568,0.61
48.8,26.2955133,28.05550558,0.6
48.82,26.29692805,28.07545548,0.59
48.84,26.29834279,28.09540538,0.58
48.86,26.29975754,28.11535528,0.57
48.88,26.30117228,28.13530518,0.56
48.9,26.30258702,28.15525508,0.55
48.92,26.30400177,28.17520498,0.54
48.94,26.30541651,28.19515488,0.53
48.96,26.30683126,28.21510478,0.52
48.98,26.308246,28.23505468,0.51
49,26.30966074,28.25500458,0.5
49.02,26.31107549,28.27495448,0.49
49.04,26.31249023,28.29490438,0.48
49.06,26.31390498,28.31485428,0.47
49.08,26.31531972,28.33480418,0.46
49.1,26.31673446,28.35475408,0.45
49.12,26.31814921,28.37470398,0.44
49.14,26.31956395,28.39465388,0.43
49.16,26.3209787,28.41460378,0.42
49.18,26.32239344,28.43455368,0.41
49.2,26.32380819,28.45450358,0.4
49.22,26.32522293,28.47445348,0.39
49.24,26.32663767,28.49440338,0.38
49.26,26.32805242,28.51435328,0.37
49.28,26.32946716,28.53430318,0.36
49.3,26.33088191,28.55425308,0.35
49.32,26.33229665,28.57420298,0.34
49.34,26.33371139,28.59415288,0.33
49.36,26.33512614,28.61410278,0.32
49.38,26.33654088,28.63405268,0.31
49.4,26.33795563,28.65400258,0.3
49.42,26.33937037,28.67395248,0.29
49.44,26.34078511,28.69390238,0.28
49.46,26.34219986,28.71385227,0.27
49.48,26.3436146,28.73380217,0.26
49.5,26.34502935,28.75375207,0.25
49.52,26.34644409,28.77370197,0.24
49.54,26.34785883,28.79365187,0.23
49.56,26.34927358,28.81360177,0.22
49.58,26.35068832,28.83355167,0.21
49.6,26.35210307,28.85350157,0.2
49.62,26.35351781,28.87345147,0.19
49.64,26.35493255,28.89340137,0.18
49.66,26.3563473,28.91335127,0.17
49.68,26.35776204,28.93330117,0.16
49.7,26.35917679,28.95325107,0.15
49.72,26.36059153,28.97320097,0.14
